ACSSF,2012m5,dc,000,0003,0000204,125,65,16,13,59,13,13,27,13,13,10,9,13,13,13,13,89,20,18,40,13,13,13,13,13,44,17,13,13,11,29,302,204,51,54,65,46,53,70,73,67,72,85,86,87,55,26,217,33,28,47,71,20,49,56,61,73,99,89,94,53,80,120,77,13,13,13,13,13,21,3,56,45,39,13,13,13,13,65,21,15,13,13,13,13,13,14,23,13,40,13,13,13,2.6,5.7,4.2,3.3,4.6,5.4,31.8,89.7,49.8,.,.,.,4.3,14.0,10.7,.,.,.,.,.,.,34.8,12.2,45.3,3.8,6.7,5.1,6.6,9.5,24.2,324
ACSSF,2012m5,dc,000,0003,0000205,98,74,41,18,18,18,18,18,18,32,18,18,16,18,35,18,41,18,18,18,18,18,38,18,18,18,18,18,18,19,18,440,376,72,63,58,25,18,89,180,193,70,90,81,76,50,35,245,24,76,18,27,18,62,139,70,86,86,76,63,50,31,228,77,18,30,18,18,18,18,18,49,18,35,11,18,56,18,182,18,44,18,53,35,18,18,67,18,40,45,75,12,18,4.6,6.5,5.2,4.7,8.5,5.2,9.1,18.9,13.1,.,.,.,5.7,10.3,4.3,.,.,.,54.3,15.5,43.4,17.2,30.0,67.6,4.8,7.6,4.7,32.2,44.9,40.9,353
ACSSF,2012m5,dc,000,0003,0000206,90,77,13,13,13,18,38,38,13,13,13,13,13,13,13,13,37,13,13,20,13,13,13,13,13,13,17,13,13,13,13,322,248,60,39,45,13,13,108,74,59,56,74,78,102,55,40,232,36,59,41,24,13,144,195,44,85,77,88,50,65,48,179,110,32,13,25,13,13,13,13,79,65,13,13,13,13,13,104,13,13,30,13,13,73,13,19,15,28,29,13,13,13,4.2,7.0,5.6,4.2,6.7,8.1,19.0,20.0,32.6,.,.,.,7.3,39.4,9.8,.,.,.,23.3,.,8.1,2.4,2.3,38.7,4.2,12.2,8.5,11.7,9.1,12.0,382
ACSSF,2012m5,dc,000,0003,0000207,144,105,34,18,18,18,18,18,18,68,41,18,18,18,18,18,95,18,18,18,18,18,18,75,31,41,18,24,18,18,18,598,338,94,18,22,18,18,130,188,86,133,113,114,127,79,48,399,106,18,25,18,127,176,213,176,113,85,111,117,95,133,274,187,46,18,18,18,58,34,66,18,64,90,18,65,18,18,148,18,18,18,18,18,34,56,49,53,40,59,33,18,18,2.3,1.5,3.1,2.7,4.0,3.8,29.7,50.6,45.9,.,.,.,3.7,5.7,4.0,.,.,.,18.3,30.8,.,4.1,2.3,8.1,3.5,4.2,4.4,5.6,7.8,11.7,525
ACSSF,2012m5,dc,000,0003,0000208,7,7,13,13,13,13,13,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,254,129,38,46,51,31,17,27,83,13,42,74,58,50,40,35,196,93,70,40,26,34,36,68,29,66,53,84,73,33,32,190,84,13,13,13,44,13,13,13,26,13,39,13,13,13,13,112,13,8,16,17,6,76,13,13,13,33,13,13,13,13,2.5,5.6,3.0,3.2,3.2,1.9,7.3,8.4,21.4,.,.,.,28.4,9.8,29.3,.,.,.,0.2,12.9,0.1,.,.,.,3.3,3.3,2.1,13.5,27.1,2.0,271
ACSSF,2012m5,dc,000,0003,0000209,69,56,19,24,24,13,13,13,13,13,15,19,15,13,13,13,27,13,11,23,13,13,13,13,13,13,17,13,13,13,13,238,172,63,44,41,30,25,54,33,17,55,56,50,35,29,22,120,38,27,26,20,13,14,13,29,59,51,54,41,37,35,142,74,13,13,13,14,13,13,13,13,8,27,64,13,13,13,84,13,13,13,13,13,13,19,28,13,50,13,53,13,13,4.2,5.4,4.9,4.6,4.4,3.2,19.7,15.0,55.4,.,.,.,13.2,17.9,10.3,.,.,.,.,.,.,19.3,19.4,29.2,4.5,2.7,4.4,23.8,24.2,17.8,254
ACSSF,2012m5,dc,000,0003,0000210,105,73,59,24,18,18,18,18,18,18,18,18,18,18,18,18,71,19,17,18,18,18,19,18,20,18,51,18,18,18,18,358,225,84,93,62,54,33,46,57,44,69,84,128,74,57,61,243,96,65,113,39,18,32,57,52,84,104,95,83,54,76,195,86,18,18,54,18,18,18,18,18,34,39,18,18,18,18,124,24,28,29,39,18,18,18,18,35,32,34,27,18,18,1.4,4.5,2.7,2.3,3.2,3.2,11.7,34.0,14.9,.,.,.,13.9,21.6,26.8,.,.,.,0.3,0.1,0.8,21.1,1.9,39.9,2.4,3.9,3.4,36.9,46.4,38.3,353
ACSSF,2012m5,dc,000,0003,0000211,81,77,13,13,13,34,13,13,13,13,37,32,27,13,13,13,38,13,13,13,13,13,13,13,13,13,35,13,13,16,13,202,120,20,21,34,13,30,13,12,9,32,82,51,37,31,10,107,39,23,31,19,13,11,37,15,36,42,33,18,23,31,202,104,13,43,13,5,13,13,13,13,43,28,35,8,13,13,121,13,13,51,13,38,13,13,13,44,42,13,13,13,13,1.9,3.0,2.6,6.3,3.5,17.8,4.6,5.0,5.6,6.7,6.7,.,.,.,.,.,.,.,14.2,44.1,16.5,10.7,40.6,52.3,8.4,3.5,17.8,7.4,12.6,21.0,285
ACSSF,2012m5,dc,000,0003,0000212,36,20,13,13,13,13,13,13,13,13,20,13,13,13,13,13,31,13,13,13,13,13,13,30,18,13,13,13,13,14,13,173,126,31,18,13,13,13,44,52,42,62,62,35,25,13,13,116,33,18,13,16,20,15,45,45,88,44,23,30,10,13,81,62,13,13,13,13,13,13,45,13,8,13,28,16,13,13,58,13,13,13,13,13,48,13,13,21,13,23,19,13,13,3.4,7.3,2.4,4.3,6.9,6.5,7.3,8.0,7.8,.,.,.,14.2,48.8,5.4,.,.,.,18.4,.,78.9,9.1,.,7.6,4.6,7.3,6.3,16.1,20.1,32.1,311
ACSSF,2012m5,dc,000,0003,0000213,186,64,19,13,13,13,13,40,13,13,13,13,24,13,13,13,125,13,13,13,30,13,29,13,13,29,13,27,41,13,13,60,41,13,21,13,13,13,26,14,13,13,13,13,11,13,13,29,13,13,13,13,13,9,14,13,17,11,3,13,13,14,278,152,26,28,55,71,13,13,63,47,43,48,28,13,13,13,143,43,57,13,13,13,46,53,43,27,21,64,12,13,13,2.9,4.2,8.2,10.4,11.8,20.3,5.6,2.7,9.1,.,.,.,4.5,45.1,.,.,.,.,13.1,20.7,19.1,24.4,18.7,26.6,19.2,10.5,13.6,5.4,14.0,21.6,341
ACSSF,2012m5,dc,000,0003,0000214,22,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,22,18,18,18,18,18,18,18,18,18,18,22,18,18,18,67,47,14,18,18,18,18,24,15,18,14,32,22,18,18,18,40,18,18,18,18,18,18,19,14,18,18,18,15,18,18,606,316,68,90,60,19,117,43,46,76,104,105,36,18,72,18,342,90,131,33,18,30,23,122,45,116,82,47,51,18,18,2.3,2.8,4.1,2.6,2.4,12.2,6.5,7.7,7.0,4.0,3.7,.,.,.,.,.,.,.,10.7,13.8,15.4,.,.,.,17.2,24.3,31.5,6.2,10.9,13.0,526
ACSSF,2012m5,dc,000,0003,0000215,67,42,15,13,12,13,13,13,13,13,13,13,13,13,13,13,26,13,13,15,13,13,13,13,13,12,13,13,13,13,13,93,54,22,13,13,13,13,13,17,14,33,13,13,13,13,13,66,13,10,13,13,13,37,30,14,27,13,24,13,13,13,150,77,15,12,22,13,13,13,13,22,13,29,13,13,13,13,90,12,13,34,13,13,30,20,21,28,15,32,13,13,13,6.2,10.7,5.4,6.4,4.9,13.2,4.1,4.5,4.6,21.5,.,21.5,28.1,58.0,.,.,.,.,39.2,.,79.2,7.6,10.3,24.0,9.1,5.8,13.4,8.6,10.1,15.3,537
ACSSF,2012m5,dc,000,0003,0000216,61,23,14,13,13,13,13,13,13,13,13,19,13,13,13,13,42,11,19,13,13,20,13,15,13,13,13,13,13,13,13,76,32,8,13,13,13,13,13,8,18,18,13,9,13,13,13,68,9,13,13,13,13,13,9,63,14,12,6,13,13,13,133,71,19,15,13,13,13,13,14,20,13,10,32,10,13,13,92,32,13,12,13,13,8,13,12,15,25,21,13,82,13,5.3,9.0,5.5,9.7,3.6,15.5,6.6,12.5,5.8,.,.,.,24.9,35.4,27.6,.,.,.,16.5,13.9,16.7,16.3,59.7,21.4,2.9,3.0,8.7,27.9,6.9,39.5,225
ACSSF,2012m5,dc,000,0003,0000217,128,76,11,13,42,13,13,22,13,13,13,27,13,13,22,13,61,13,13,13,13,13,25,13,8,40,13,13,17,13,13,95,57,18,13,13,13,13,13,13,8,24,34,39,21,13,22,70,8,8,4,13,13,17,14,49,31,38,34,18,11,16,194,117,59,26,34,19,13,13,43,47,59,38,13,13,13,13,115,28,54,10,13,13,24,38,20,48,16,8,41,13,13,3.2,3.6,7.7,6.4,4.9,25.4,7.2,3.5,9.4,.,.,.,19.9,16.0,30.2,.,.,.,4.9,7.3,14.0,22.6,33.5,11.1,9.0,14.1,17.7,3.6,5.6,7.0,262
ACSSF,2012m5,dc,000,0003,0000218,49,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,49,13,23,13,22,13,13,13,13,13,14,20,13,13,13,221,142,43,13,3,23,13,13,4,37,107,41,13,13,52,21,146,47,18,18,18,4,13,23,81,49,59,44,28,46,13,262,170,82,10,24,31,13,39,13,22,39,91,23,13,31,13,184,73,54,17,61,13,84,13,13,39,64,20,27,18,13,4.8,4.8,4.7,2.6,2.7,9.2,2.8,7.2,6.1,.,.,.,.,.,.,.,.,.,8.8,21.4,7.6,63.3,.,63.3,2.8,2.8,10.1,26.1,26.7,31.8,360
ACSSF,2012m5,dc,000,0003,0000219,95,77,22,24,35,14,18,18,19,18,14,18,17,15,18,18,29,18,18,18,18,18,18,18,18,18,29,18,18,18,18,114,82,17,18,18,18,18,18,75,18,38,25,14,18,18,18,59,18,18,18,18,18,18,18,47,44,18,18,18,18,18,526,263,54,23,51,26,18,86,66,40,46,118,133,23,18,18,321,66,43,36,107,58,62,70,72,95,69,50,17,18,18,3.0,4.4,3.0,5.5,9.9,3.2,8.9,8.6,9.6,2.7,40.3,0.7,11.6,12.1,1.7,.,.,.,16.6,16.9,10.1,30.0,20.1,7.8,14.1,23.0,9.5,4.3,5.9,6.7,680
ACSSF,2012m5,dc,000,0003,0000220,51,42,13,13,13,13,13,13,13,29,29,10,13,13,13,13,19,13,13,13,13,13,13,13,13,14,13,13,13,13,13,161,132,12,13,13,4,13,13,15,12,26,129,11,13,13,16,71,18,4,13,13,13,13,45,18,22,11,18,13,13,13,545,283,45,70,63,42,35,122,56,50,54,72,66,12,13,13,312,139,84,52,13,46,18,71,31,98,94,13,11,13,13,4.2,8.7,4.3,11.3,5.9,6.8,7.8,13.7,8.9,64.6,.,.,46.9,44.0,5.9,.,.,.,6.1,2.1,8.0,4.9,7.2,77.8,12.0,4.6,6.0,6.6,4.9,6.2,554
ACSSF,2012m5,dc,000,0003,0000221,62,29,14,19,13,13,13,13,13,13,13,13,13,13,16,13,47,16,12,13,13,13,13,13,13,24,13,13,24,14,13,103,69,12,13,12,13,13,12,34,26,35,24,7,12,13,13,50,13,13,13,11,13,13,13,34,26,20,13,13,13,13,241,167,32,25,46,13,50,70,64,13,38,19,13,11,22,13,98,13,13,20,13,13,13,66,13,31,53,13,45,13,13,6.7,3.1,6.4,6.3,10.8,8.3,6.0,12.8,8.7,23.3,.,23.3,12.2,.,12.2,.,.,.,0.3,7.9,28.7,44.7,82.7,30.8,4.8,4.4,6.1,0.3,5.4,9.1,339
ACSSF,2012m5,dc,000,0003,0000222,67,60,33,13,26,13,13,13,13,13,13,13,13,13,13,13,29,13,13,13,13,13,13,29,13,13,13,13,13,13,13,135,67,13,13,13,13,13,13,48,13,21,47,13,13,13,13,99,13,13,13,13,13,43,13,40,49,13,13,13,13,13,244,109,48,13,23,13,13,43,33,20,46,31,13,16,13,13,172,50,25,30,43,19,43,39,41,68,16,23,13,13,13,4.4,9.7,3.2,9.7,32.6,5.9,10.5,3.5,10.7,.,.,.,.,.,.,.,.,.,8.5,9.2,10.9,22.2,1.3,.,10.5,32.6,5.8,9.1,11.9,11.6,360
ACSSF,2012m5,dc,000,0003,0000223,47,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,42,16,13,13,13,13,13,17,34,13,13,13,13,13,13,148,121,11,14,13,13,13,34,76,33,25,13,13,13,13,10,96,12,17,13,13,13,15,44,35,45,17,18,13,9,13,120,68,29,13,12,14,13,13,17,12,47,24,13,13,13,13,80,22,13,13,18,13,13,13,34,27,51,13,13,13,13,4.8,6.0,6.2,2.6,2.6,4.8,3.3,4.1,4.7,19.6,3.9,9.7,9.0,.,15.2,.,.,.,2.7,0.7,32.9,32.2,.,18.1,2.2,1.1,5.9,4.6,5.2,9.7,307
ACSSF,2012m5,dc,000,0003,0000224,87,47,13,13,13,13,13,13,13,13,20,13,13,42,13,13,44,13,13,13,13,13,13,13,12,13,13,42,13,13,13,143,136,13,13,13,13,13,125,12,13,44,22,11,48,51,79,57,13,13,13,13,13,34,25,14,15,13,13,13,13,45,23,22,13,13,13,13,13,13,13,13,22,13,13,13,13,13,12,13,13,13,13,13,13,13,12,13,13,13,13,13,13,15.1,19.7,11.9,53.2,50.1,48.2,18.7,20.7,17.8,.,.,.,3.2,.,3.2,.,.,.,.,.,.,28.1,46.6,27.3,47.4,47.8,48.2,2.7,0.9,.,273
ACSSF,2012m5,dc,000,0003,0000225,88,57,13,11,13,13,13,27,20,13,13,45,12,13,13,13,61,8,13,13,12,13,13,13,43,13,18,13,25,13,13,110,92,10,9,4,7,13,14,39,54,38,31,22,13,13,13,53,13,13,13,13,13,13,40,22,27,17,10,13,13,13,260,168,69,17,20,23,13,13,45,34,124,28,31,29,13,13,112,25,21,13,13,40,32,56,51,73,24,42,22,13,13,2.8,4.2,3.3,3.8,2.7,8.0,6.0,15.8,6.0,.,.,.,66.1,.,66.1,.,.,.,2.4,5.6,1.5,22.5,25.2,46.1,2.1,3.1,7.0,3.3,4.4,4.1,450
ACSSF,2012m5,dc,000,0003,0000226,73,42,13,13,24,14,13,13,13,13,13,15,13,13,13,13,40,13,13,13,13,11,13,28,11,13,13,13,14,13,13,124,83,24,28,16,4,13,13,12,24,33,29,25,13,13,13,64,12,13,13,13,13,15,13,25,32,26,18,13,13,13,186,161,13,13,24,23,73,13,45,13,64,33,13,19,13,13,72,13,13,15,56,11,47,28,30,13,23,31,13,13,13,6.7,7.7,10.2,5.1,12.6,11.6,7.1,11.7,8.2,.,.,.,.,.,.,.,.,.,11.7,7.3,33.4,47.9,85.2,21.5,7.7,9.4,8.6,8.2,21.5,12.4,415
ACSSF,2012m5,dc,000,0003,0000227,47,43,18,18,18,18,18,18,40,13,18,18,18,18,18,18,30,18,18,18,18,18,18,30,18,18,18,18,18,18,18,248,154,29,18,18,18,18,82,101,21,72,18,9,18,18,18,154,62,18,18,18,18,46,68,21,48,29,29,18,18,18,567,341,95,59,73,21,18,119,58,55,168,84,47,11,18,18,295,91,25,58,37,34,83,81,85,106,68,58,42,18,12,1.7,2.6,2.4,2.9,4.2,6.0,3.9,5.4,4.6,.,.,.,8.7,37.0,.,.,.,.,12.5,6.7,5.0,2.3,3.6,.,2.4,3.1,1.6,5.9,7.3,5.5,606
ACSSF,2012m5,dc,000,0003,0000228,57,16,13,13,13,13,13,13,12,13,13,13,13,10,13,13,56,13,13,14,13,13,13,13,13,45,13,13,13,24,13,138,91,20,28,9,7,11,32,17,12,26,51,44,39,15,13,130,13,22,12,17,12,10,93,33,28,21,58,28,13,22,66,44,18,13,13,13,23,15,13,14,13,10,13,8,13,14,33,13,13,13,13,13,13,13,13,9,29,6,13,8,13,7.0,3.7,16.4,6.6,5.5,21.3,12.4,8.8,20.7,.,.,.,27.6,33.1,31.0,.,.,.,33.6,84.2,25.8,23.9,74.2,27.4,7.0,4.8,23.6,21.3,17.4,21.5,258
ACSSF,2012m5,dc,000,0003,0000229,87,56,32,9,13,20,13,25,29,13,28,13,13,18,13,13,69,10,13,13,13,13,13,35,38,13,13,13,13,13,13,413,302,33,11,13,13,13,219,86,127,77,103,80,16,26,13,249,28,29,23,13,13,61,159,132,65,47,61,26,32,13,437,219,39,109,75,13,13,34,57,22,98,59,103,13,11,13,297,86,13,94,13,78,56,126,73,97,13,13,31,13,13,2.2,4.2,1.9,2.7,4.5,0.7,5.3,10.5,9.3,.,.,.,1.4,8.8,1.4,.,.,.,8.5,0.2,16.2,1.9,14.9,1.4,2.6,4.2,0.6,7.0,17.9,6.7,526
ACSSF,2012m5,dc,000,0003,0000230,82,70,64,18,18,18,18,18,18,18,13,18,18,22,18,18,41,18,18,18,20,18,18,17,18,18,28,18,10,18,18,397,262,53,37,18,18,18,48,134,116,101,56,72,22,20,18,259,84,49,17,18,21,90,138,90,89,40,86,18,18,28,464,368,65,27,45,18,72,183,151,112,116,81,18,27,18,18,252,137,18,38,48,18,64,75,27,69,53,40,38,18,18,1.3,4.0,3.4,1.0,1.1,2.3,4.6,11.0,8.5,.,.,.,1.4,13.7,0.8,.,.,.,7.0,5.1,10.8,42.0,65.6,39.1,1.2,1.0,2.6,5.9,5.1,14.1,566
ACSSF,2012m5,dc,000,0003,0000231,86,42,13,13,13,13,13,21,17,13,14,13,16,17,13,13,65,13,13,13,13,13,13,61,13,17,13,13,17,13,13,158,111,17,19,13,13,13,27,41,70,68,13,17,13,13,13,98,13,13,13,13,13,15,64,37,35,15,55,10,13,13,536,295,144,13,11,13,13,145,53,76,94,60,30,13,13,13,339,74,54,25,13,46,90,80,11,90,38,22,37,13,13,3.6,4.2,5.1,3.6,6.1,6.3,4.9,5.3,5.6,.,.,.,3.7,5.1,7.4,.,.,.,9.5,6.6,1.0,10.5,27.9,9.8,2.7,2.4,5.1,5.4,8.7,7.7,559
