ACSSF,2012m5,dc,000,0058,0000188,186,64,76,20,25,18,76,33,49,50,80,89,130,87,60,128,150,178,58,76,20,25,18,18,33,49,50,64,83,128,75,60,124,150,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,16,18,36,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,21,84,18,18,18,18,18,18,18,18,18,18,30,38,41,18,43,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,76,18,18,18,18,18,76,18,18,18,18,18,18,18,18,18,18,35,18,18,18,18,18,18,18,18,18,35,18,18,18,18,18,18,177,58,76,20,25,18,18,33,49,50,52,83,128,75,60,119,150,96,18,18,18,18,18,76,18,18,18,36,18,18,18,18,27,24,31202,40615,.,.,54638,.,.,.,46034,54322,31202,17906,59490,.,.,.,.,.,78296613,78781485,,,9914912,.,,,79014901,22735634
ACSSF,2012m5,dc,000,0058,0000189,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ACSSF,2012m5,dc,000,0058,0000190,126,96,21,15,16,45,48,13,32,57,25,80,36,84,82,100,128,127,98,21,15,16,44,48,13,25,57,25,79,31,85,82,100,129,24,14,13,13,13,13,13,13,13,13,13,13,19,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,35,17,13,13,13,13,13,13,18,13,13,13,13,13,13,13,20,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,126,95,21,15,16,44,48,13,25,57,25,75,31,85,81,100,109,61,27,13,13,13,13,13,13,13,13,13,22,13,13,10,13,48,20984,15188,160323,.,197526,.,.,163106,18668,204303,20984,43496,39298,63382,47859,177054,.,.,57929855,58001379,,.,7355436,.,.,,55244489,10908167
ACSSF,2012m5,dc,000,0058,0000191,161,51,18,110,46,34,72,45,95,61,89,83,102,84,85,120,158,172,51,18,87,44,23,72,32,95,61,80,79,95,76,79,119,156,84,18,18,76,18,26,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,70,18,18,18,18,18,18,15,18,18,24,28,31,24,24,23,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,23,18,18,18,18,18,16,44,18,18,18,18,18,18,18,18,18,22,18,27,18,18,26,18,176,51,18,65,44,23,72,32,95,61,80,75,95,76,79,119,155,91,18,18,59,18,26,18,28,18,18,23,21,27,18,18,27,26,27494,38740,19478,.,21747,.,391320,104100,39826,63949,27494,5335,27256,29696,32405,229388,.,.,46426796,46511279,1732847,,8100425,.,,5317587,45625429,14376162
ACSSF,2012m5,dc,000,0058,0000192,51,17,10,8,8,13,6,29,7,13,34,16,18,34,22,50,65,55,12,10,8,8,13,13,14,7,13,34,16,18,31,22,48,64,24,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,21,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,44,5,13,13,13,13,13,34,13,13,7,13,13,23,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,13,13,13,13,13,6,13,13,13,13,13,7,13,13,12,13,65,12,10,8,8,13,13,14,7,13,33,14,18,19,20,48,62,34,13,13,13,13,13,13,13,13,13,9,6,13,24,11,13,19,73545,71281,.,.,94095,.,.,190787,68510,168275,73545,16082,79549,.,.,.,.,.,37584288,32943925,,.,3143154,.,.,2478263,31714309,14366285
ACSSF,2012m5,dc,000,0058,0000193,142,72,13,54,82,47,51,123,43,46,95,112,106,126,74,62,65,173,67,13,46,82,32,51,52,29,46,95,111,95,126,74,49,65,45,13,13,13,13,35,13,13,13,13,13,13,13,13,13,29,13,112,13,13,31,13,13,13,110,13,13,13,13,13,13,13,13,13,69,30,13,13,13,13,13,13,13,13,13,12,42,21,13,28,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,40,13,13,13,13,13,13,13,31,13,13,13,13,27,13,13,13,167,67,13,24,82,32,17,52,29,46,95,111,95,121,74,55,65,85,13,13,39,13,13,49,13,31,13,13,13,13,37,23,36,13,15573,12194,250073,14479,18086,.,.,156343,12563,146605,15573,18096,23649,78069,200618,.,.,.,40403291,41387284,,,6688062,.,.,,40103415,9442667
ACSSF,2012m5,dc,000,0058,0000194,97,24,13,30,22,26,66,51,49,15,65,57,74,82,51,88,91,117,24,13,30,22,21,40,51,38,15,62,47,47,80,47,88,82,45,13,13,13,13,14,13,13,18,13,17,23,13,13,19,13,21,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,87,13,13,13,13,13,57,13,13,13,15,13,55,13,13,13,35,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,41,13,13,13,13,13,13,13,22,13,13,18,9,23,13,13,16,122,24,13,30,22,21,40,51,33,15,63,39,45,80,47,87,80,51,13,13,13,13,13,13,13,20,13,15,30,13,13,13,13,24,23772,20348,120510,.,164044,.,.,61038,17546,75424,23772,9422,58798,.,.,.,.,.,49992947,44194526,16551197,.,15895662,.,.,8777883,45484658,8222070
ACSSF,2012m5,dc,000,0058,0000195,124,83,39,25,27,26,15,26,59,35,103,72,102,103,60,80,108,151,62,24,25,27,26,15,26,59,16,103,72,84,101,60,82,106,63,52,13,13,13,13,13,13,13,13,13,13,25,13,13,13,27,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,88,13,30,13,13,13,13,13,22,31,13,13,39,27,13,24,34,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,27,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,27,62,13,13,13,13,13,13,13,13,13,13,13,52,13,13,13,30,154,51,24,13,27,26,15,26,59,16,103,65,84,101,60,78,106,88,63,13,25,13,13,13,13,13,13,13,31,13,37,13,30,13,13869,9091,223729,.,31179,.,.,255971,15024,130289,13869,28689,26895,136112,.,.,.,.,56072086,56634239,14069406,.,11725163,,,,55997958,7427145
ACSSF,2012m5,dc,000,0058,0000196,184,67,30,47,13,102,99,92,100,61,78,117,157,152,137,71,119,219,67,20,47,13,91,86,84,104,49,67,94,143,137,136,71,119,94,13,13,13,13,21,13,24,24,29,33,60,27,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,106,13,24,13,13,40,48,32,11,13,27,13,13,39,19,13,29,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,64,13,13,13,13,13,24,13,13,24,13,27,36,23,13,13,13,227,67,20,47,13,91,80,84,104,47,61,85,132,137,120,71,119,103,13,13,13,13,13,32,13,13,12,30,29,48,23,81,13,13,9172,15174,14909,.,66621,.,.,36629,15612,54885,9172,10863,10240,104394,.,.,.,.,45127145,47184950,5404907,.,8736899,.,.,5167875,49285227,12679338
ACSSF,2012m5,dc,000,0058,0000197,121,117,44,84,36,35,48,37,13,98,139,143,139,129,54,95,40,157,85,32,83,36,23,48,37,13,98,113,131,136,127,54,84,40,111,80,13,13,13,25,13,13,13,13,77,13,35,13,13,13,13,44,13,13,13,13,13,13,13,13,13,13,13,13,13,13,44,13,71,13,29,25,13,13,13,13,13,13,13,25,22,24,13,36,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,70,13,13,13,13,13,13,13,13,13,13,68,13,22,13,13,13,50,25,13,13,13,13,13,13,13,13,27,31,13,13,13,13,13,187,79,32,83,36,23,48,22,13,98,109,127,136,111,54,84,40,137,29,13,13,13,13,13,30,13,13,33,80,13,78,13,13,13,3200,7899,58232,.,72185,.,870,52067,8272,6605,3200,9472,30561,242640,149842,.,.,.,18453453,18552310,4683239,,6883138,.,,2503175,20451955,11040471
