ACSSF,2012e5,dc,000,0001,0000188,272,155
ACSSF,2012e5,dc,000,0001,0000189,423,0
ACSSF,2012e5,dc,000,0001,0000190,441,156
ACSSF,2012e5,dc,000,0001,0000191,314,158
ACSSF,2012e5,dc,000,0001,0000192,165,78
ACSSF,2012e5,dc,000,0001,0000193,209,118
ACSSF,2012e5,dc,000,0001,0000194,284,158
ACSSF,2012e5,dc,000,0001,0000195,340,144
ACSSF,2012e5,dc,000,0001,0000196,246,181
ACSSF,2012e5,dc,000,0001,0000197,165,125
ACSSF,2012e5,dc,000,0001,0000198,431,200
ACSSF,2012e5,dc,000,0001,0000199,217,117
ACSSF,2012e5,dc,000,0001,0000200,702,141
ACSSF,2012e5,dc,000,0001,0000201,263,103
ACSSF,2012e5,dc,000,0001,0000202,525,170
ACSSF,2012e5,dc,000,0001,0000203,175,114
ACSSF,2012e5,dc,000,0001,0000204,312,146
ACSSF,2012e5,dc,000,0001,0000205,303,155
ACSSF,2012e5,dc,000,0001,0000206,252,115
ACSSF,2012e5,dc,000,0001,0000207,381,280
ACSSF,2012e5,dc,000,0001,0000208,327,134
ACSSF,2012e5,dc,000,0001,0000209,280,128
ACSSF,2012e5,dc,000,0001,0000210,422,143
ACSSF,2012e5,dc,000,0001,0000211,343,153
ACSSF,2012e5,dc,000,0001,0000212,227,110
ACSSF,2012e5,dc,000,0001,0000213,241,128
ACSSF,2012e5,dc,000,0001,0000214,299,131
ACSSF,2012e5,dc,000,0001,0000215,275,124
ACSSF,2012e5,dc,000,0001,0000216,215,92
ACSSF,2012e5,dc,000,0001,0000217,231,93
ACSSF,2012e5,dc,000,0001,0000218,258,101
ACSSF,2012e5,dc,000,0001,0000219,367,152
ACSSF,2012e5,dc,000,0001,0000220,336,159
ACSSF,2012e5,dc,000,0001,0000221,238,94
ACSSF,2012e5,dc,000,0001,0000222,234,102
ACSSF,2012e5,dc,000,0001,0000223,248,111
ACSSF,2012e5,dc,000,0001,0000224,146,65
ACSSF,2012e5,dc,000,0001,0000225,296,111
ACSSF,2012e5,dc,000,0001,0000226,174,75
ACSSF,2012e5,dc,000,0001,0000227,279,132
ACSSF,2012e5,dc,000,0001,0000228,262,108
ACSSF,2012e5,dc,000,0001,0000229,276,142
ACSSF,2012e5,dc,000,0001,0000230,322,144
ACSSF,2012e5,dc,000,0001,0000231,265,122
ACSSF,2012e5,dc,000,0001,0000232,327,164
ACSSF,2012e5,dc,000,0001,0000233,351,148
ACSSF,2012e5,dc,000,0001,0000234,291,134
ACSSF,2012e5,dc,000,0001,0000235,219,85
ACSSF,2012e5,dc,000,0001,0000236,331,136
ACSSF,2012e5,dc,000,0001,0000237,202,107
ACSSF,2012e5,dc,000,0001,0000238,217,103
ACSSF,2012e5,dc,000,0001,0000239,425,91
ACSSF,2012e5,dc,000,0001,0000240,287,108
ACSSF,2012e5,dc,000,0001,0000241,249,121
ACSSF,2012e5,dc,000,0001,0000242,262,121
ACSSF,2012e5,dc,000,0001,0000243,245,148
ACSSF,2012e5,dc,000,0001,0000244,225,149
ACSSF,2012e5,dc,000,0001,0000245,211,136
ACSSF,2012e5,dc,000,0001,0000246,244,168
ACSSF,2012e5,dc,000,0001,0000247,237,142
ACSSF,2012e5,dc,000,0001,0000248,217,140
ACSSF,2012e5,dc,000,0001,0000249,233,154
ACSSF,2012e5,dc,000,0001,0000250,168,118
ACSSF,2012e5,dc,000,0001,0000251,274,143
ACSSF,2012e5,dc,000,0001,0000252,174,93
ACSSF,2012e5,dc,000,0001,0000253,154,92
ACSSF,2012e5,dc,000,0001,0000254,156,83
ACSSF,2012e5,dc,000,0001,0000255,153,90
ACSSF,2012e5,dc,000,0001,0000256,178,98
ACSSF,2012e5,dc,000,0001,0000257,201,88
ACSSF,2012e5,dc,000,0001,0000258,214,123
ACSSF,2012e5,dc,000,0001,0000259,133,67
ACSSF,2012e5,dc,000,0001,0000260,261,172
ACSSF,2012e5,dc,000,0001,0000261,286,221
ACSSF,2012e5,dc,000,0001,0000262,306,210
ACSSF,2012e5,dc,000,0001,0000263,346,216
ACSSF,2012e5,dc,000,0001,0000264,351,202
ACSSF,2012e5,dc,000,0001,0000265,243,181
ACSSF,2012e5,dc,000,0001,0000266,334,148
ACSSF,2012e5,dc,000,0001,0000267,0,0
ACSSF,2012e5,dc,000,0001,0000268,132,85
ACSSF,2012e5,dc,000,0001,0000269,236,132
ACSSF,2012e5,dc,000,0001,0000270,170,98
ACSSF,2012e5,dc,000,0001,0000271,349,173
ACSSF,2012e5,dc,000,0001,0000272,221,112
ACSSF,2012e5,dc,000,0001,0000273,227,104
ACSSF,2012e5,dc,000,0001,0000274,373,0
ACSSF,2012e5,dc,000,0001,0000275,181,94
ACSSF,2012e5,dc,000,0001,0000276,236,101
ACSSF,2012e5,dc,000,0001,0000277,233,109
ACSSF,2012e5,dc,000,0001,0000278,206,134
ACSSF,2012e5,dc,000,0001,0000279,362,91
ACSSF,2012e5,dc,000,0001,0000280,250,95
ACSSF,2012e5,dc,000,0001,0000281,194,89
ACSSF,2012e5,dc,000,0001,0000282,195,81
ACSSF,2012e5,dc,000,0001,0000283,190,92
ACSSF,2012e5,dc,000,0001,0000284,208,74
ACSSF,2012e5,dc,000,0001,0000285,162,85
ACSSF,2012e5,dc,000,0001,0000286,247,90
ACSSF,2012e5,dc,000,0001,0000287,226,103
ACSSF,2012e5,dc,000,0001,0000288,287,125
ACSSF,2012e5,dc,000,0001,0000289,212,93
ACSSF,2012e5,dc,000,0001,0000290,152,89
ACSSF,2012e5,dc,000,0001,0000291,221,118
ACSSF,2012e5,dc,000,0001,0000292,152,100
ACSSF,2012e5,dc,000,0001,0000293,254,151
ACSSF,2012e5,dc,000,0001,0000294,251,136
ACSSF,2012e5,dc,000,0001,0000295,228,108
ACSSF,2012e5,dc,000,0001,0000296,294,127
ACSSF,2012e5,dc,000,0001,0000297,180,87
ACSSF,2012e5,dc,000,0001,0000298,116,73
ACSSF,2012e5,dc,000,0001,0000299,180,103
ACSSF,2012e5,dc,000,0001,0000300,212,82
ACSSF,2012e5,dc,000,0001,0000301,164,88
ACSSF,2012e5,dc,000,0001,0000302,202,82
ACSSF,2012e5,dc,000,0001,0000303,196,83
ACSSF,2012e5,dc,000,0001,0000304,172,87
ACSSF,2012e5,dc,000,0001,0000305,246,126
ACSSF,2012e5,dc,000,0001,0000306,157,95
ACSSF,2012e5,dc,000,0001,0000307,233,113
ACSSF,2012e5,dc,000,0001,0000308,312,145
ACSSF,2012e5,dc,000,0001,0000309,257,120
ACSSF,2012e5,dc,000,0001,0000310,266,133
ACSSF,2012e5,dc,000,0001,0000311,194,95
ACSSF,2012e5,dc,000,0001,0000312,248,106
ACSSF,2012e5,dc,000,0001,0000313,180,99
ACSSF,2012e5,dc,000,0001,0000314,134,60
ACSSF,2012e5,dc,000,0001,0000315,227,103
ACSSF,2012e5,dc,000,0001,0000316,163,78
ACSSF,2012e5,dc,000,0001,0000317,362,168
ACSSF,2012e5,dc,000,0001,0000318,191,49
ACSSF,2012e5,dc,000,0001,0000319,155,87
ACSSF,2012e5,dc,000,0001,0000320,160,82
ACSSF,2012e5,dc,000,0001,0000321,215,129
ACSSF,2012e5,dc,000,0001,0000322,198,144
ACSSF,2012e5,dc,000,0001,0000323,357,136
ACSSF,2012e5,dc,000,0001,0000324,198,61
ACSSF,2012e5,dc,000,0001,0000325,152,81
ACSSF,2012e5,dc,000,0001,0000326,177,100
ACSSF,2012e5,dc,000,0001,0000327,239,82
ACSSF,2012e5,dc,000,0001,0000328,128,52
ACSSF,2012e5,dc,000,0001,0000329,293,140
ACSSF,2012e5,dc,000,0001,0000330,573,125
ACSSF,2012e5,dc,000,0001,0000331,249,100
ACSSF,2012e5,dc,000,0001,0000332,229,103
ACSSF,2012e5,dc,000,0001,0000333,173,83
ACSSF,2012e5,dc,000,0001,0000334,116,61
ACSSF,2012e5,dc,000,0001,0000335,226,119
ACSSF,2012e5,dc,000,0001,0000336,197,98
ACSSF,2012e5,dc,000,0001,0000337,155,62
