ACSSF,2010m5,dc,000,0011,0000199,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,59,132,29,132,132,132,132,132,132,19,27,132,132,132,132,75,132,132,49,132,132,132,132,132,26,132,132,132,132,132,155,70,67,132,132,28,21,132,132,132,132,132,132,132,132,132,94,86,47,132,132,28,132,132,132,132,132,132,132,132,132,431,306,68,67,37,38,120,84,144,67,111,80,101,75,90,59,250,76,79,39,43,127,57,74,106,125,79,136,104,116,33,192,120,132,132,132,132,132,22,132,34,125,29,132,132,132,132,101,132,132,132,132,28,132,53,35,88,46,27,132,132,21,2.5,2.2,5.3,4.8,2.3,6.5,8.0,8.3,7.8,.,.,.,27.2,41.4,18.0,.,.,.,30.9,23.7,0.2,6.5,17.8,6.9,4.6,4.6,7.5,2.6,5.0,5.1,462
ACSSF,2010m5,dc,000,0011,0000200,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,134,67,132,132,132,132,132,132,67,132,132,132,132,132,132,132,74,132,26,13,132,132,132,67,11,132,27,132,132,132,132,195,111,28,33,41,32,20,53,51,40,63,57,54,67,33,24,148,43,44,34,21,19,26,71,35,68,56,50,55,26,13,95,71,132,132,132,132,132,60,132,132,13,132,132,132,132,31,57,132,132,132,132,132,132,132,132,24,132,132,132,15,50,2.4,2.6,3.6,1.1,1.8,1.6,25.1,.,13.9,.,.,.,4.7,22.1,5.1,.,.,.,.,.,.,6.2,.,10.6,1.2,2.1,2.4,74.5,64.6,52.0,189
ACSSF,2010m5,dc,000,0011,0000201,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,40,32,132,132,132,132,132,132,132,132,32,132,132,132,132,132,25,132,132,132,132,132,25,132,132,132,132,132,132,132,132,71,40,132,25,132,132,31,132,132,132,132,132,132,132,132,132,49,17,132,132,132,46,132,132,132,132,132,132,132,132,132,697,380,43,42,50,48,275,103,52,36,51,75,79,63,37,43,466,39,48,71,65,356,212,34,41,71,80,74,79,30,45,373,189,132,132,66,62,51,132,132,132,32,54,26,21,132,132,195,132,132,123,132,41,132,132,132,61,21,46,19,132,132,0.2,0.6,0.3,0.3,1.1,0.3,0.5,0.6,0.6,0.4,.,0.2,0.9,1.2,1.4,.,.,.,35.6,.,.,0.7,23.9,0.7,0.3,1.1,0.3,43.5,41.6,33.8,800
ACSSF,2010m5,dc,000,0011,0000202,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,60,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,60,36,132,132,132,132,132,132,20,132,132,29,132,132,132,31,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,31,132,132,132,132,132,132,132,132,132,31,132,132,132,132,234,162,43,57,23,31,29,45,28,44,67,53,81,29,29,19,129,36,33,54,20,24,19,42,60,59,64,63,61,30,28,131,79,132,27,20,132,132,132,30,26,16,132,132,132,132,132,64,132,19,132,132,132,132,31,20,17,132,29,17,132,132,3.5,4.5,5.0,3.8,4.6,5.0,7.7,.,.,.,.,.,65.8,.,65.8,.,.,.,58.7,.,58.7,.,.,.,3.2,4.1,5.0,7.1,32.1,29.2,215
ACSSF,2010m5,dc,000,0011,0000203,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,50,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,50,132,132,132,132,132,57,28,132,132,132,132,132,132,132,133,75,43,67,21,132,132,132,132,29,132,132,132,132,132,132,99,132,132,28,28,12,132,46,43,23,132,26,132,132,132,569,378,103,100,52,35,83,206,119,71,110,86,84,86,89,63,330,72,82,64,45,56,219,125,82,87,135,120,97,88,75,151,106,33,132,132,132,132,56,132,28,38,54,34,32,132,132,98,35,21,132,132,58,132,47,132,37,132,29,132,30,29,3.7,7.5,4.3,3.2,6.9,5.0,9.7,16.2,19.7,.,.,.,12.6,69.4,9.1,.,.,.,9.1,.,9.1,17.9,14.0,3.3,3.5,8.5,4.9,14.9,15.8,10.4,636
ACSSF,2010m5,dc,000,0011,0000204,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,33,33,132,132,132,132,132,132,16,24,16,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,56,48,132,132,132,132,132,132,132,132,40,24,132,132,132,132,27,132,132,132,132,132,132,27,132,132,132,132,132,132,132,371,161,20,25,132,132,55,79,33,64,72,59,61,52,18,132,307,28,25,132,132,132,197,78,81,104,78,76,47,42,22,314,227,132,132,132,132,148,132,132,68,16,132,74,132,132,132,106,132,132,132,132,132,132,53,60,132,68,132,132,132,132,2.8,2.9,2.8,2.2,3.1,4.0,15.1,31.4,35.3,.,.,.,4.2,18.5,7.9,.,.,.,9.8,9.8,.,15.5,10.3,.,3.7,7.8,4.9,8.5,29.4,27.4,484
ACSSF,2010m5,dc,000,0011,0000205,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,34,27,27,132,132,132,132,132,132,132,132,132,132,132,132,132,20,132,132,132,132,20,132,132,132,132,132,132,132,132,132,111,72,132,132,132,132,132,61,132,132,40,14,132,132,132,132,93,132,41,132,132,132,132,132,132,47,38,132,132,28,32,289,200,64,67,75,33,40,65,88,41,96,66,94,51,49,24,174,58,41,37,28,22,72,54,65,95,91,88,47,43,80,98,57,35,132,132,132,132,22,12,36,28,132,132,14,132,132,66,132,132,132,132,20,23,132,20,36,132,41,132,132,132,2.1,6.0,5.1,2.7,5.7,4.6,55.5,89.8,31.8,.,.,.,15.2,22.5,13.8,.,.,.,26.2,.,.,17.1,36.5,30.1,5.4,5.3,4.1,6.4,22.1,14.0,313
ACSSF,2010m5,dc,000,0011,0000206,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,125,118,45,49,132,132,132,132,132,63,132,132,132,132,132,132,54,132,132,132,132,132,132,132,132,132,132,54,132,132,132,80,37,132,132,132,132,132,132,132,29,132,132,21,132,132,132,61,37,132,132,132,132,47,132,132,132,132,132,132,132,132,355,257,73,57,60,33,35,112,80,70,84,93,73,46,58,132,250,45,46,132,27,132,177,158,78,91,94,80,56,52,18,293,173,45,49,132,132,132,110,132,67,132,42,132,27,51,132,222,132,51,132,47,54,132,40,25,132,48,43,36,132,64,1.7,4.5,2.9,2.1,4.8,4.9,15.3,19.8,37.4,.,.,.,4.7,17.5,4.8,.,.,.,31.6,49.6,.,15.8,48.5,33.0,1.5,4.4,4.4,16.0,20.0,47.2,331
ACSSF,2010m5,dc,000,0011,0000207,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,126,98,45,132,132,132,132,132,31,132,79,132,132,132,132,132,47,33,132,132,132,132,132,132,132,19,132,132,132,132,132,96,94,132,132,132,132,35,69,132,132,132,132,132,132,132,132,12,132,132,132,132,132,132,132,132,132,12,132,132,132,132,390,261,47,69,55,36,132,110,70,87,82,72,73,79,49,50,271,39,34,40,25,132,117,170,53,105,61,67,46,69,117,193,154,48,132,18,132,132,53,31,107,84,132,132,132,132,132,96,33,132,17,132,132,40,33,132,34,33,30,132,132,132,2.9,5.3,3.1,3.3,6.1,5.9,11.5,9.3,16.0,.,.,.,5.5,33.7,7.5,.,.,.,36.1,30.8,0.2,3.2,3.1,.,4.2,8.7,7.5,8.6,11.6,16.3,427
ACSSF,2010m5,dc,000,0011,0000208,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,89,44,132,132,132,132,132,28,132,23,132,132,26,132,132,132,78,132,132,132,132,132,132,132,132,132,132,78,132,132,132,136,118,69,132,132,132,132,132,132,59,25,132,132,132,132,132,63,132,132,132,132,132,22,46,132,132,132,30,132,132,132,568,310,91,132,132,132,132,83,133,135,144,118,108,66,103,25,397,149,82,22,18,132,119,153,142,105,99,122,80,96,108,206,176,40,132,132,132,56,42,62,26,37,115,30,26,42,132,105,132,132,132,132,132,45,39,41,36,26,71,33,132,132,2.5,3.0,2.9,2.3,5.3,3.7,14.8,9.6,18.9,.,.,.,2.4,6.9,4.5,.,.,.,23.1,28.3,.,3.5,36.1,11.5,2.8,5.5,3.9,10.3,12.7,31.3,601
ACSSF,2010m5,dc,000,0011,0000209,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,221,170,56,62,72,69,22,44,35,32,49,56,71,54,30,22,180,48,110,29,30,24,22,38,40,56,53,75,52,38,21,54,31,132,132,132,132,132,17,132,23,132,9,15,132,132,132,47,132,13,23,18,10,25,132,132,132,132,132,132,26,18,3.5,7.9,1.9,1.6,3.0,1.9,3.7,3.1,27.8,.,.,.,4.8,4.4,40.7,.,.,.,.,.,.,.,.,.,1.5,2.7,1.8,25.5,25.7,67.0,210
ACSSF,2010m5,dc,000,0011,0000210,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,46,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,46,132,132,132,132,132,132,132,132,132,46,132,132,132,132,45,27,132,20,15,132,132,132,132,132,132,19,132,132,132,132,26,14,132,15,132,132,132,132,132,132,21,132,132,132,132,284,173,58,35,26,16,28,18,132,26,75,73,54,34,28,32,152,45,25,30,23,132,132,16,32,75,41,63,40,30,42,150,73,132,132,132,132,132,132,132,132,132,33,68,132,132,132,92,132,132,132,132,132,132,21,47,132,60,132,57,132,132,4.8,3.7,6.0,3.0,4.4,6.5,23.0,13.4,6.1,.,.,.,18.0,26.0,26.6,.,.,.,.,.,.,47.1,46.3,72.1,2.7,3.0,8.4,22.6,26.5,23.0,332
ACSSF,2010m5,dc,000,0011,0000211,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,181,112,132,132,80,132,132,132,132,132,33,132,132,132,132,132,70,132,132,39,33,132,132,132,132,132,132,132,132,132,132,98,45,20,30,132,26,132,132,132,132,132,132,132,132,132,132,71,31,19,132,30,132,132,132,132,132,42,132,132,132,132,332,229,66,123,54,84,33,26,38,52,85,96,87,75,72,66,245,72,69,59,37,23,43,40,56,100,92,88,70,68,129,229,114,132,132,82,132,132,132,132,132,43,132,132,15,132,132,128,18,21,39,43,132,132,132,132,132,28,40,27,132,132,1.0,4.6,3.2,2.7,3.5,4.1,5.4,24.0,12.3,.,.,.,38.4,21.1,37.5,.,.,.,0.2,1.8,0.3,12.2,7.4,17.5,2.8,3.5,3.7,33.9,40.8,51.2,301
ACSSF,2010m5,dc,000,0011,0000212,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,257,125,132,67,132,132,132,132,132,132,54,22,132,132,132,132,151,132,20,60,132,50,132,132,132,56,47,132,132,132,132,99,97,132,132,132,62,132,132,132,132,37,18,28,132,132,132,21,132,132,132,132,132,132,132,132,132,132,132,132,21,132,213,119,15,27,33,132,23,132,132,12,34,54,41,41,43,14,113,34,132,32,9,132,132,24,19,36,57,30,27,31,27,266,133,132,67,132,132,132,132,132,132,54,22,25,11,132,132,155,132,20,60,132,50,132,132,132,62,47,132,132,132,132,1.5,5.4,1.7,2.4,3.7,5.4,3.3,9.5,3.3,4.6,4.6,.,.,.,.,.,.,.,20.1,48.6,8.6,26.1,28.7,2.7,2.5,3.4,5.4,14.4,11.6,28.0,262
ACSSF,2010m5,dc,000,0011,0000213,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,35,29,132,132,132,132,132,132,132,132,132,29,132,132,132,132,19,132,132,132,132,132,132,132,132,132,132,132,19,132,132,72,35,20,132,132,132,132,132,132,132,27,132,132,132,132,132,50,17,15,132,132,132,132,132,37,132,132,132,132,11,132,171,117,35,41,132,132,132,51,46,10,60,20,37,16,132,17,111,39,132,132,19,132,25,29,62,45,60,20,22,12,132,42,29,132,132,132,132,132,132,132,132,132,29,132,132,132,132,31,132,132,132,132,132,132,132,132,31,132,132,132,132,132,5.1,6.7,3.1,6.5,16.2,4.4,10.3,13.3,10.0,.,.,.,19.2,50.6,15.7,.,.,.,31.4,.,.,20.8,39.8,17.9,6.5,16.2,4.4,23.2,.,0.8,294
ACSSF,2010m5,dc,000,0011,0000214,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,116,67,132,132,132,55,17,132,132,39,132,38,132,132,132,132,57,132,132,132,132,132,132,132,38,132,132,47,132,132,132,49,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,49,132,132,132,132,132,132,132,132,15,132,36,17,132,132,95,56,132,28,132,132,132,132,13,21,14,29,132,132,14,132,46,22,132,132,132,132,132,23,132,14,132,132,132,14,17,204,138,25,37,37,55,132,132,63,45,30,38,23,132,132,132,83,132,132,132,132,132,132,25,38,30,19,52,17,132,132,5.9,5.8,5.8,10.7,20.6,17.9,4.2,8.5,6.2,.,.,.,9.6,13.2,34.4,.,.,.,25.5,26.4,54.1,0.9,.,0.9,21.1,22.3,59.5,9.7,15.4,32.2,288
ACSSF,2010m5,dc,000,0011,0000215,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,302,203,19,59,44,35,77,56,50,71,50,20,132,10,132,132,154,56,31,31,132,45,66,132,25,68,20,12,132,132,132,42,20,132,132,20,132,132,132,132,132,132,132,132,132,132,132,21,132,132,21,132,132,132,132,132,132,132,132,132,132,132,126,40,132,132,132,132,132,132,132,132,19,36,132,132,132,132,125,132,132,132,132,132,132,70,132,25,132,59,132,132,132,535,296,83,84,58,35,88,56,52,85,73,37,10,10,76,132,292,63,128,31,132,45,66,48,25,112,94,37,46,132,132,2.6,3.1,5.5,1.8,2.7,5.8,4.4,4.9,4.5,18.3,14.7,.,32.8,.,32.8,.,.,.,5.1,8.4,20.8,1.1,.,.,14.6,10.8,34.8,9.6,9.9,14.3,651
ACSSF,2010m5,dc,000,0011,0000216,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,262,133,132,132,50,132,132,51,132,132,42,132,132,37,132,132,130,132,48,132,132,132,56,132,132,43,132,20,47,132,132,53,30,10,132,11,132,132,132,132,132,132,8,132,132,132,132,27,132,132,11,132,132,132,132,18,9,132,132,132,132,132,92,46,18,132,132,132,132,132,13,16,30,132,14,132,132,132,66,132,132,132,132,132,35,27,132,19,132,22,132,16,132,260,143,19,13,55,132,132,53,132,23,42,28,132,37,132,132,124,132,48,28,132,132,56,16,132,46,15,22,47,132,132,5.9,9.0,4.3,6.8,3.7,15.2,4.5,10.7,4.0,0.2,.,0.2,23.9,.,20.0,.,.,.,25.0,21.9,31.7,36.8,10.0,0.2,11.2,7.2,19.9,10.7,9.9,26.2,593
ACSSF,2010m5,dc,000,0011,0000217,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,56,31,17,132,132,132,132,132,132,15,132,132,132,132,132,132,29,15,132,132,132,132,132,132,132,15,22,132,132,132,132,74,22,132,132,132,132,132,132,132,132,132,22,132,132,132,132,53,132,21,132,132,27,132,24,132,132,132,132,132,132,132,89,23,132,132,132,132,132,132,132,23,132,132,132,132,132,132,78,41,132,132,132,132,132,132,64,17,15,132,132,132,16,118,85,17,24,132,132,132,132,132,27,132,19,132,18,132,132,73,21,132,22,132,132,132,132,132,15,30,132,132,86,132,3.6,10.2,2.2,14.4,0.8,25.4,4.1,11.2,2.3,.,.,.,.,.,.,.,.,.,22.2,28.8,22.3,21.3,.,17.1,2.3,2.6,4.3,39.7,0.3,63.4,183
ACSSF,2010m5,dc,000,0011,0000218,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,225,148,43,66,132,132,132,132,65,46,37,132,132,132,132,132,88,132,41,132,132,132,132,132,49,38,132,132,132,132,132,173,94,132,132,45,132,132,34,132,132,132,20,22,132,44,132,87,132,132,132,132,132,39,21,132,67,132,132,23,132,132,190,71,132,132,132,132,27,132,24,132,43,39,60,26,132,26,150,47,41,132,132,132,132,132,104,48,57,106,15,132,132,313,179,43,66,132,132,132,132,65,46,101,20,132,132,132,132,156,49,41,132,26,132,132,62,51,43,132,25,132,132,26,7.8,6.0,12.3,12.9,14.2,20.6,15.2,15.7,26.0,.,.,.,35.0,73.9,16.9,.,.,.,3.2,2.7,0.3,24.6,61.5,13.8,14.6,16.5,19.6,4.2,6.6,5.5,382
ACSSF,2010m5,dc,000,0011,0000219,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,273,144,73,132,132,132,132,132,35,63,132,132,72,132,132,132,172,62,38,132,63,28,84,132,30,66,132,24,132,132,132,121,45,132,132,132,132,132,132,132,22,24,132,132,132,132,132,82,132,132,132,23,132,132,132,21,43,132,30,132,132,132,157,134,30,13,132,18,132,132,132,23,139,43,132,132,132,14,134,51,39,19,14,132,132,132,42,49,51,32,22,15,132,294,167,73,132,18,38,132,132,35,63,35,70,72,132,62,132,176,68,45,32,63,28,84,132,34,73,60,27,132,31,132,3.7,5.3,7.6,2.1,1.4,4.8,2.2,12.3,4.8,.,.,.,70.2,.,.,.,.,.,13.6,43.7,9.5,2.4,14.2,3.6,2.0,1.3,7.0,14.4,32.4,15.8,365
